Date,ACWI,FEZ,SPY,HYG,LQD,TLT,USO,GLD
2016-03-25,47.14417648,25.96525955,176.7684174,53.96006775,90.99555969,107.248848,80.48000336,116.3300018
2016-03-26,47.14417648,25.96525955,176.7684174,53.96006775,90.99555969,107.248848,80.48000336,116.3300018
2016-03-27,47.14417648,25.96525955,176.7684174,53.96006775,90.99555969,107.248848,80.48000336,116.3300018
2016-03-28,47.28929138,26.02083206,176.8728027,53.71463776,91.04960632,107.389595,80.08000183,116.5999985
2016-03-29,47.78437042,26.36228371,178.5089569,53.92025375,91.45869446,108.5155945,78.40000153,118.7600021
2016-03-30,48.0831337,26.64019394,179.2921753,54.11263275,91.3506546,107.3730316,77.83999634,117.0999985
2016-03-31,47.85265732,26.38609505,178.8570709,54.18558502,91.71339417,108.1347427,77.59999847,117.6399994
2016-04-01,47.81852341,26.10819054,180.0753784,54.22494888,92.00914764,108.4168015,74.63999939,116.9300003
2016-04-02,47.81852341,26.10819054,180.0753784,54.22494888,92.00914764,108.4168015,74.63999939,116.9300003
2016-04-03,47.81852341,26.10819054,180.0753784,54.22494888,92.00914764,108.4168015,74.63999939,116.9300003
2016-04-04,47.64780807,26.04465675,179.4923096,54.09165573,92.01683807,108.4831619,72.63999939,116.1500015
2016-04-05,46.96492004,25.41736031,177.6996155,53.89169693,92.31100464,109.6695328,73.04000092,117.6600037
2016-04-06,47.52829361,25.75880051,179.6403046,54.34488297,92.23358917,108.8730774,76.80000305,116.9400024
2016-04-07,46.92224121,25.19502831,177.4907074,54.07830429,92.48122406,110.2171478,76.08000183,118.6100006
2016-04-08,47.41732788,25.67145729,177.9693909,54.32488632,92.27225494,109.5202103,80.23999786,118.4300003
2016-04-09,47.41732788,25.67145729,177.9693909,54.32488632,92.27225494,109.5202103,80.23999786,118.4300003
2016-04-10,47.41732788,25.67145729,177.9693909,54.32488632,92.27225494,109.5202103,80.23999786,118.4300003
2016-04-11,47.4002533,25.72703934,177.5516357,54.39816284,92.26451111,109.3791504,82.23999786,120.0299988
2016-04-12,47.99777222,26.06053352,179.2051697,54.71802902,91.90070343,108.6242065,85.12000275,120.0500031
2016-04-13,48.57821655,26.55284882,181.0153351,55.07791519,92.21806335,109.0058289,84.08000183,118.7699966
2016-04-14,48.64651489,26.65607071,181.0240173,55.05792999,92.15617371,108.4831619,83.83999634,117.1100006
2016-04-15,48.56968307,26.66401672,180.823822,54.97129822,92.54315948,109.4123688,82,117.9199982
2016-04-16,48.56968307,26.66401672,180.823822,54.97129822,92.54315948,109.4123688,82,117.9199982
2016-04-17,48.56968307,26.66401672,180.823822,54.97129822,92.54315948,109.4123688,82,117.9199982
2016-04-18,48.91965866,26.92604828,182.0944824,55.28448868,92.64381409,108.939476,81.36000061,117.7399979
2016-04-19,49.38059998,27.45805931,182.668869,55.51770401,92.8140564,108.5993576,83.51999664,119.5800018
2016-04-20,49.33792114,27.56129074,182.8428345,55.62435913,92.55864716,107.4046173,86.08000183,118.9700012
2016-04-21,49.09892273,27.53746414,181.8594208,55.4510994,92.51998901,106.7658157,85.76000214,119.4199982
2016-04-22,49.09037399,27.42629433,181.8594208,55.57770538,92.62062073,106.4920578,86.08000183,117.8899994
2016-04-23,49.09037399,27.42629433,181.8594208,55.57770538,92.62062073,106.4920578,86.08000183,117.8899994
2016-04-24,49.09037399,27.42629433,181.8594208,55.57770538,92.62062073,106.4920578,86.08000183,117.8899994
2016-04-25,48.91112518,27.31513214,181.5461884,55.36446381,92.403862,106.0523453,84.40000153,118.2300034
2016-04-26,49.08184052,27.40247536,181.8159485,55.55104065,92.3651886,105.5711594,86.48000336,118.6999969
2016-04-27,49.15866852,27.59305,182.1901245,55.87761307,92.95341492,106.6248169,89.12000275,119.0400009
2016-04-28,48.7062645,27.29925156,180.5366516,55.78427505,93.03856659,107.0644989,89.76000214,121.2900009
2016-04-29,48.49286652,27.07691383,179.5620117,55.87761307,93.13917542,107.3382874,90.40000153,123.6500015
2016-04-30,48.49286652,27.07691383,179.5620117,55.87761307,93.13917542,107.3382874,90.40000153,123.6500015
2016-05-01,48.49286652,27.07691383,179.5620117,55.87761307,93.13917542,107.3382874,90.40000153,123.6500015
2016-05-02,48.79161835,27.29925156,180.989151,55.89897537,93.01886749,106.2575989,88.40000153,123.2399979
2016-05-03,48.09167099,26.72754097,179.4140625,55.53750229,93.18190765,107.5959778,85.91999817,122.9599991
2016-05-04,47.63926697,26.36228371,178.413208,55.32999802,93.02662659,108.1862411,86.31999969,122.2099991
2016-05-05,47.64780807,26.21140671,178.3784027,55.2831459,93.21290588,108.9094391,87.19999695,122.0699997
2016-05-06,47.78437042,26.38609505,179.0310822,55.24964142,93.01114655,108.4439392,87.68000031,123.1800003
2016-05-07,47.78437042,26.38609505,179.0310822,55.24964142,93.01114655,108.4439392,87.68000031,123.1800003
2016-05-08,47.78437042,26.38609505,179.0310822,55.24964142,93.01114655,108.4439392,87.68000031,123.1800003
2016-05-09,47.67340851,26.36228371,179.1790466,55.14921188,92.91799164,108.7847366,85.44000244,120.6500015
2016-05-10,48.3562851,26.67195129,181.4069214,55.61785126,93.07318115,108.7930145,87.91999817,120.9800034
2016-05-11,48.00630951,26.43374062,179.7098999,55.57766724,93.1741333,109.4082031,90.72000122,122.1200027
2016-05-12,47.99777222,26.31463432,179.7621307,55.66470337,92.98009491,108.9094391,91.59999847,121.1600037
2016-05-13,47.46001053,26.03672218,178.1956787,55.41703796,93.15081787,109.9652252,90.95999908,121.7099991
2016-05-14,47.46001053,26.03672218,178.1956787,55.41703796,93.15081787,109.9652252,90.95999908,121.7099991
2016-05-15,47.46001053,26.03672218,178.1956787,55.41703796,93.15081787,109.9652252,90.95999908,121.7099991
2016-05-16,48.03192139,26.33051682,179.9535675,55.72496414,92.84037018,109.0175171,94.08000183,121.8000031
2016-05-17,47.6648674,25.98907661,178.273941,55.61115265,92.80931854,109.2003937,95.36000061,122.2200012
2016-05-18,47.6051178,26.02083206,178.3261719,55.61785126,92.01766968,107.6458588,93.59999847,120.0999985
2016-05-19,47.38317871,25.83821869,177.708313,55.46387863,92.23497772,108.1113892,94.31999969,119.8700027
2016-05-20,47.70755005,26.1161232,178.8309784,55.65800476,92.29708099,108.1945267,94,119.7099991
2016-05-21,47.70755005,26.1161232,178.8309784,55.65800476,92.29708099,108.1945267,94,119.7099991
2016-05-22,47.70755005,26.1161232,178.8309784,55.65800476,92.29708099,108.1945267,94,119.7099991
2016-05-23,47.59658432,25.97319794,178.5872803,55.67140198,92.29708099,108.4356461,93.27999878,119.3700027
2016-05-24,48.22823334,26.52109146,180.9021454,56.00614929,92.14183807,107.9534454,94.55999756,117.3000031
2016-05-25,48.62943268,26.9181118,182.1292267,56.09315109,92.30484009,107.5461273,96.23999786,116.9800034
2016-05-26,48.72332764,27.09279633,182.1815033,55.93248367,92.56869507,108.1030502,95.59999847,116.5800018
2016-05-27,48.77454376,27.06103706,182.9646759,56.0262146,92.49887848,107.9451675,95.83999634,115.6200027
2016-05-28,48.77454376,27.06103706,182.9646759,56.0262146,92.49887848,107.9451675,95.83999634,115.6200027
2016-05-29,48.77454376,27.06103706,182.9646759,56.0262146,92.49887848,107.9451675,95.83999634,115.6200027
2016-05-30,48.77454376,27.06103706,182.9646759,56.0262146,92.49887848,107.9451675,95.83999634,115.6200027
2016-05-31,48.65504837,26.91017342,182.6165771,55.97264481,92.66187286,108.2028198,94.95999908,116.0599976
2016-06-01,48.72332764,26.8784008,182.99086,56.06143951,92.7272644,108.6418304,95.44000244,115.9400024
2016-06-02,48.80869293,26.89428711,183.5477905,56.07489777,92.91403961,109.4248428,94.87999725,115.6699982
2016-06-03,48.94526672,26.93398476,182.999527,56.17578888,93.66119385,110.9826431,94.55999756,118.8799973
2016-06-04,48.94526672,26.93398476,182.999527,56.17578888,93.66119385,110.9826431,94.55999756,118.8799973
2016-06-05,48.94526672,26.93398476,182.999527,56.17578888,93.66119385,110.9826431,94.55999756,118.8799973
2016-06-06,49.24401855,26.98958015,183.9307251,56.42470169,93.43551636,110.1579285,96.31999969,118.9199982
2016-06-07,49.44034958,27.2198391,184.2178802,56.67357254,93.57556152,110.4244537,97.76000214,118.8199997
2016-06-08,49.62814713,27.23571777,184.8183289,56.88882828,93.8868866,111.0159454,99.44000244,120.5800018
2016-06-09,49.26963806,26.83870125,184.5659943,56.66687012,94.01921844,111.7323532,98,121.25
2016-06-10,48.40749741,25.88585472,182.8167572,56.39101791,94.12821198,112.2737579,94.95999908,121.7399979
2016-06-11,48.40749741,25.88585472,182.8167572,56.39101791,94.12821198,112.2737579,94.95999908,121.7399979
2016-06-12,48.40749741,25.88585472,182.8167572,56.39101791,94.12821198,112.2737579,94.95999908,121.7399979
2016-06-13,47.89535141,25.4253006,181.4069214,56.01436615,93.98806763,112.7735825,94.08000183,122.6399994
2016-06-14,47.57097244,24.96476173,181.0501251,55.82600784,93.7779541,112.6902618,93.83999634,122.7699966
2016-06-15,47.71609116,25.16327095,180.79776,55.8529129,94.12821198,113.1234436,91.76000214,123.6800003
2016-06-16,47.75022888,25.40147972,181.3372955,55.8865509,94.26826477,113.6732635,89.12000275,122.3799973
2016-06-17,47.8782692,25.67041016,180.6620026,55.92015457,93.98806763,112.9652023,93.27999878,123.9499969
2016-06-18,47.8782692,25.67041016,180.6620026,55.92015457,93.98806763,112.9652023,93.27999878,123.9499969
2016-06-19,47.8782692,25.67041016,180.6620026,55.92015457,93.98806763,112.9652023,93.27999878,123.9499969
2016-06-20,48.5526123,26.24086761,181.8254547,56.24977875,93.87133789,111.7573624,95.27999878,123.2099991
2016-06-21,48.78308105,26.56683731,182.3415985,56.465065,93.78572845,111.2408295,95.12000275,120.8399963
2016-06-22,48.73464966,26.6157341,182.0441437,56.51885986,93.95694733,111.4240952,93.91999817,120.9000015
2016-06-23,49.63409805,27.56105423,184.4147644,56.93594742,93.86357117,110.1495667,95.83999634,120.1100006
2016-06-24,46.96169281,24.19538498,177.7926331,56.00089264,94.3072052,113.1068039,91.19999695,126
2016-06-25,46.96169281,24.19538498,177.7926331,56.00089264,94.3072052,113.1068039,91.19999695,126
2016-06-26,46.96169281,24.19538498,177.7926331,56.00089264,94.3072052,113.1068039,91.19999695,126
2016-06-27,46.08819199,23.77976799,174.608429,55.19369888,94.7041626,115.9306717,89.51999664,126.6800003
2016-06-28,47.09142685,24.40726089,177.7576294,55.8865509,95.22562408,116.1722946,91.76000214,125.3199997
2016-06-29,47.9822197,24.86362457,180.7844086,56.59283829,95.19446564,115.2809372,94.31999969,125.8399963
2016-06-30,48.63087463,25.40148163,183.2513275,56.97628021,95.52915192,115.7058258,92.55999756,126.4700012
2016-07-01,48.73464966,25.37703514,183.6362915,57.0891571,96.02939606,117.3123169,94.23999786,128.4100037
2016-07-02,48.73464966,25.37703514,183.6362915,57.0891571,96.02939606,117.3123169,94.23999786,128.4100037
2016-07-03,48.73464966,25.37703514,183.6362915,57.0891571,96.02939606,117.3123169,94.23999786,128.4100037
2016-07-04,48.73464966,25.37703514,183.6362915,57.0891571,96.02939606,117.3123169,94.23999786,128.4100037
2016-07-05,48.12924957,24.61100006,182.3153381,56.7647438,96.35718536,118.7811737,89.44000244,129.4700012
2016-07-06,48.20709229,24.53766251,183.4088135,57.0148201,96.52884674,118.9730835,90.63999939,130.2299957
2016-07-07,48.0946579,24.35022163,183.2950897,57.0891571,96.54444885,118.9647141,86.55999756,129.7400055
2016-07-08,48.82979202,24.84733009,186.0244293,57.84610748,97.08294678,119.8410034,86.63999939,130.5200043
2016-07-09,48.82979202,24.84733009,186.0244293,57.84610748,97.08294678,119.8410034,86.63999939,130.5200043
2016-07-10,48.82979202,24.84733009,186.0244293,57.84610748,97.08294678,119.8410034,86.63999939,130.5200043
2016-07-11,49.25356674,25.1896019,186.6805725,57.879879,96.83319092,118.7894592,85.19999695,129.2899933
2016-07-12,49.72922897,25.69485855,188.0364227,58.04209137,96.28686523,116.8366776,89.51999664,127.1500015
2016-07-13,49.71193314,25.76820374,188.0102234,57.8731308,96.66147614,118.2136078,86,128.3200073
2016-07-14,50.01464462,26.08602715,189.059967,57.98803711,96.42740631,116.4944916,86.95999908,127.3300018
2016-07-15,49.91085052,25.96378326,188.8063202,57.8731308,96.06059265,115.4929504,87.91999817,126.8399963
2016-07-16,49.91085052,25.96378326,188.8063202,57.8731308,96.06059265,115.4929504,87.91999817,126.8399963
2016-07-17,49.91085052,25.96378326,188.8063202,57.8731308,96.06059265,115.4929504,87.91999817,126.8399963
2016-07-18,50.06653214,25.8741436,189.3136902,58.06915665,96.06059265,115.3845291,86.55999756,127.0400009
2016-07-19,49.83301926,25.62966537,189.1211853,57.91371155,96.23231506,116.0355225,85.59999847,127.2099991
2016-07-20,50.11841965,25.85784721,189.9085388,58.06235504,96.20108032,115.4012527,85.83999634,125.3899994
2016-07-21,49.9713974,25.84154892,189.1912384,57.9812851,96.31034088,115.6348877,83.91999817,127.3000031
2016-07-22,50.12707138,25.8741436,190.0397644,58.23808289,96.25566864,115.8351898,83.36000061,126.3499985
2016-07-23,50.12707138,25.8741436,190.0397644,58.23808289,96.25566864,115.8351898,83.36000061,126.3499985
2016-07-24,50.12707138,25.8741436,190.0397644,58.23808289,96.25566864,115.8351898,83.36000061,126.3499985
2016-07-25,49.99734116,25.86599541,189.5236206,57.96100235,96.20108032,115.7517319,81.04000092,125.4700012
2016-07-26,50.08382416,25.99638367,189.6111145,57.73799515,96.1074295,115.9353638,80.63999939,126
2016-07-27,50.15301895,26.22457123,189.4098816,57.91371155,96.50543213,117.3790665,79.19999695,128.0299988
2016-07-28,50.17895126,26.24086761,189.6286011,57.67040253,96.41177368,117.1621323,77.36000061,127.6600037
2016-07-29,50.46435928,26.54239273,189.9347229,57.72446442,96.76298523,118.1385269,78.08000183,128.9799957
2016-07-30,50.46435928,26.54239273,189.9347229,57.72446442,96.76298523,118.1385269,78.08000183,128.9799957
2016-07-31,50.46435928,26.54239273,189.9347229,57.72446442,96.76298523,118.1385269,78.08000183,128.9799957
2016-08-01,50.30003738,26.19197464,189.7773132,57.40063858,96.21759033,116.8576736,75.27999878,129.2200012
2016-08-02,49.98869705,25.9148941,188.5613251,57.3191452,95.67772675,115.6536636,74.63999939,130.2700043
2016-08-03,50.04057693,25.85784721,189.1124725,57.57711792,95.80290985,115.7205658,77.51999664,129.6499939
2016-08-04,50.22219467,25.9148941,189.3136902,57.94371414,96.20975494,116.5901108,78.72000122,129.8699951
2016-08-05,50.542202,26.13492393,190.8619537,58.07274628,95.81855011,115.377861,78.87999725,127.5500031
2016-08-06,50.542202,26.13492393,190.8619537,58.07274628,95.81855011,115.377861,78.87999725,127.5500031
2016-08-07,50.542202,26.13492393,190.8619537,58.07274628,95.81855011,115.377861,78.87999725,127.5500031
2016-08-08,50.62003708,26.24086761,190.7483673,58.31034088,95.88113403,115.5951996,80.80000305,127.4400024
2016-08-09,50.90544891,26.6157341,190.8619537,58.51404572,96.44450378,116.7322617,80.55999756,127.9599991
2016-08-10,50.8794899,26.74612427,190.3896637,58.40540314,96.71833801,117.1837234,78.16000366,128.5599976
2016-08-11,51.21679306,26.93355751,191.2731781,58.54797745,96.39756775,116.1386337,81.68000031,127.6699982
2016-08-12,51.13030243,26.9417038,191.1069946,58.59547424,96.83573914,117.1168518,84,127.4000015
2016-08-13,51.13030243,26.9417038,191.1069946,58.59547424,96.83573914,117.1168518,84,127.4000015
2016-08-14,51.13030243,26.9417038,191.1069946,58.59547424,96.83573914,117.1168518,84,127.4000015
2016-08-15,51.34652328,27.01505852,191.6581116,58.77199936,96.53833771,116.0132141,86.08000183,127.8399963
2016-08-16,51.13030243,26.95801163,190.6695709,58.64981842,96.36625671,115.7038193,87.36000061,128.4700012
2016-08-17,51.18219376,26.87651443,191.0282593,58.73124695,96.63228607,116.3978729,87.91999817,128.5
2016-08-18,51.36381912,26.9743042,191.4569092,58.96209717,96.86701202,116.5817413,90.40000153,129.1100006
2016-08-19,51.17354202,26.72167969,191.1769562,58.78557205,96.57753754,115.9714432,90.72000122,127.9700012
2016-08-20,51.17354202,26.72167969,191.1769562,58.78557205,96.57753754,115.9714432,90.72000122,127.9700012
2016-08-21,51.17354202,26.72167969,191.1769562,58.78557205,96.57753754,115.9714432,90.72000122,127.9700012
2016-08-22,51.11300278,26.65647888,191.1682129,58.69052887,96.90615082,116.9496536,87.76000214,127.7799988
2016-08-23,51.21679306,26.80316925,191.5531921,58.88741684,97.01570892,117.0750122,88.72000122,127.7600021
2016-08-24,51.02651215,26.81131935,190.5733795,58.72448349,96.95306396,116.7991409,86.55999756,126.3399963
2016-08-25,50.91408539,26.68093491,190.4421387,58.83309174,96.85920715,116.3559494,87.59999847,126.2300034
2016-08-26,50.7065239,26.62388229,190.0834351,58.76521301,96.55406189,115.678833,87.59999847,126.0500031
2016-08-27,50.7065239,26.62388229,190.0834351,58.76521301,96.55406189,115.678833,87.59999847,126.0500031
2016-08-28,50.7065239,26.62388229,190.0834351,58.76521301,96.55406189,115.678833,87.59999847,126.0500031
2016-08-29,50.93138504,26.70536995,191.0194397,59.05713654,97.10176086,117.2255325,86.80000305,126.3000031
2016-08-30,50.83625031,26.79502296,190.7045898,59.09106445,96.97654724,116.774086,85.83999634,125.0299988
2016-08-31,50.63733673,26.77056694,190.1622162,58.86023331,96.93744659,116.9412842,82.87999725,124.7799988
2016-09-01,50.81895447,26.9172554,190.1709595,58.97684097,96.93747711,117.0702362,80.48000336,125.2900009
2016-09-02,51.21679306,27.30027962,191.0282593,59.2495842,96.76486969,116.1154175,81.91999817,126.5699997
2016-09-03,51.21679306,27.30027962,191.0282593,59.2495842,96.76486969,116.1154175,81.91999817,126.5699997
2016-09-04,51.21679306,27.30027962,191.0282593,59.2495842,96.76486969,116.1154175,81.91999817,126.5699997
2016-09-05,51.21679306,27.30027962,191.0282593,59.2495842,96.76486969,116.1154175,81.91999817,126.5699997
2016-09-06,51.5713768,27.47141266,191.6055908,59.31774139,97.10220337,116.9613724,83.12000275,128.7100067
2016-09-07,51.56272888,27.53661346,191.5881653,59.1541214,96.96881104,116.8775558,84.16000366,128.2700043
2016-09-08,51.42435455,27.55291557,191.1507263,59.04500198,96.28633881,115.4117889,87.68000031,127.5899963
2016-09-09,50.23085785,26.95801163,186.5755615,58.47912216,95.56459808,113.510437,84.72000122,126.75
2016-09-10,50.23085785,26.95801163,186.5755615,58.47912216,95.56459808,113.510437,84.72000122,126.75
2016-09-11,50.23085785,26.95801163,186.5755615,58.47912216,95.56459808,113.510437,84.72000122,126.75
2016-09-12,50.7930069,27.15359306,189.2524109,58.68367004,95.57244873,113.5691452,85.12000275,126.5899963
2016-09-13,49.89355087,26.54239273,186.5318298,58.23366165,95.25865173,112.2792358,82.95999908,125.75
2016-09-14,49.85031128,26.42014885,186.4618378,58.22002792,95.32144165,112.4467545,80.72000122,126.1800003
2016-09-15,50.37786865,26.58313751,188.3251648,58.5609169,95.38417053,111.9609222,81.12000275,125.3700027
2016-09-16,50.01464462,26.03815651,187.5971527,58.57455826,95.4940033,112.8655472,80,125.0599976
2016-09-17,50.01464462,26.03815651,187.5971527,58.57455826,95.4940033,112.8655472,80,125.0599976
2016-09-18,50.01464462,26.03815651,187.5971527,58.57455826,95.4940033,112.8655472,80,125.0599976
2016-09-19,50.1443634,26.24272728,187.6323547,58.60866165,95.46264648,112.4970245,79.83999634,125.3199997
2016-09-20,50.32598495,26.27546501,187.6410675,58.54050446,95.5881424,112.890625,80.55999756,125.4400024
2016-09-21,51.12166214,26.66824341,189.7512207,59.02455902,96.07453918,113.8036804,83.19999695,127.2699966
2016-09-22,51.49354172,27.11830521,190.9469299,59.22229767,96.4667511,114.7082367,84.23999786,127.5699997
2016-09-23,51.13895416,26.96282578,189.9007111,59.1541214,96.39614105,114.5994263,81.51999664,127.6500015
2016-09-24,51.13895416,26.96282578,189.9007111,59.1541214,96.39614105,114.5994263,81.51999664,127.6500015
2016-09-25,51.13895416,26.96282578,189.9007111,59.1541214,96.39614105,114.5994263,81.51999664,127.6500015
2016-09-26,50.68057251,26.59459496,188.3620758,58.89501953,96.54521179,115.3280792,83.44000244,127.5500031
2016-09-27,50.96598434,26.57822609,189.5314178,59.06547546,96.78056335,116.1740417,81.19999695,126.6200027
2016-09-28,51.29462814,26.85644913,190.472168,59.46094894,96.84328461,115.9227219,85.19999695,126.2200012
2016-09-29,50.75842285,26.38183784,188.7489166,59.2359314,96.80410004,116.2158966,86.95999908,126.0699997
2016-09-30,51.11300278,26.80735016,190.1732483,59.49504471,96.63150787,115.1772995,87.44000244,125.6399994
2016-10-01,51.11300278,26.80735016,190.1732483,59.49504471,96.63150787,115.1772995,87.44000244,125.6399994
2016-10-02,51.11300278,26.80735016,190.1732483,59.49504471,96.63150787,115.1772995,87.44000244,125.6399994
2016-10-03,51.00921631,26.70915604,189.7160492,59.45803833,96.3578186,114.7971878,88.80000305,125.3199997
2016-10-04,50.80165482,26.75825691,188.7489166,59.35530853,95.9094696,113.4546204,88.72000122,120.9700012
2016-10-05,51.10435867,26.97101402,189.5841675,59.51285172,95.80724335,112.9259796,90.80000305,120.7799988
2016-10-06,51.02651215,26.88918495,189.7160492,59.54705048,95.81505585,112.2967148,92.08000183,119.6600037
2016-10-07,50.81895447,26.70915604,189.0653992,59.68400574,96.0431366,112.3721619,90.63999939,119.7399979
2016-10-08,50.81895447,26.70915604,189.0653992,59.68400574,96.0431366,112.3721619,90.63999939,119.7399979
2016-10-09,50.81895447,26.70915604,189.0653992,59.68400574,96.0431366,112.3721619,90.63999939,119.7399979
2016-10-10,51.06111526,26.84008217,190.0501404,59.85527802,96.0431366,111.7093124,93.36000061,120.1600037
2016-10-11,50.35193634,26.51275826,187.6498718,59.51970673,95.74430847,111.4575806,92.63999939,119.5500031
2016-10-12,50.35193634,26.38183784,187.8961029,59.4990921,95.87011719,111.5666428,91.44000244,119.7399979
2016-10-13,50.13572311,26.21817589,187.2806549,59.3484726,96.1060791,111.9861908,91.91999817,120.0299988
2016-10-14,50.17031479,26.35728645,187.3773499,59.48542404,95.65776062,110.4170609,91.51999664,119.3600006
2016-10-15,50.17031479,26.35728645,187.3773499,59.48542404,95.65776062,110.4170609,91.51999664,119.3600006
2016-10-16,50.17031479,26.35728645,187.3773499,59.48542404,95.65776062,110.4170609,91.51999664,119.3600006
2016-10-17,50.02328491,26.31637383,186.7267456,59.40325546,95.97236633,111.1219635,90.95999908,119.6800003
2016-10-18,50.46435928,26.59459496,187.8961029,59.64295578,96.20835114,111.4827576,91.59999847,120.4199982
2016-10-19,50.63733673,26.64369583,188.3972778,59.81415939,96.33422852,111.5750504,93.27999878,121.1100006
2016-10-20,50.55949402,26.74188423,188.045578,59.82099533,96.30273438,111.6925354,91.44000244,120.7399979
2016-10-21,50.542202,26.66006088,188.1334534,59.83470535,96.3578186,111.8603287,91.83999634,120.8300018
2016-10-22,50.542202,26.66006088,188.1334534,59.83470535,96.3578186,111.8603287,91.83999634,120.8300018
2016-10-23,50.542202,26.66006088,188.1334534,59.83470535,96.3578186,111.8603287,91.83999634,120.8300018
2016-10-24,50.69787216,26.75006866,188.9335327,59.868927,96.08252716,111.3736649,91.44000244,120.5599976
2016-10-25,50.62003708,26.73370361,188.3005219,59.83470535,96.01171112,111.6673355,89.91999817,121.4700012
2016-10-26,50.3865242,26.64369583,187.9224548,59.59500885,95.61058044,110.9121323,88.72000122,120.7900009
2016-10-27,50.28274536,26.68460464,187.4212799,59.37585068,95.1780014,109.7038345,89.68000031,121.0100021
2016-10-28,50.11841965,26.71734047,186.8674164,59.08821487,95.06789398,109.4605331,88.08000183,121.5800018
2016-10-29,50.11841965,26.71734047,186.8674164,59.08821487,95.06789398,109.4605331,88.08000183,121.5800018
2016-10-30,50.11841965,26.71734047,186.8674164,59.08821487,95.06789398,109.4605331,88.08000183,121.5800018
2016-10-31,50.13572311,26.65187454,186.8762054,58.91016006,95.15437317,110.1317749,84.23999786,121.9400024
2016-11-01,49.82437515,26.50457764,185.5222473,58.68038177,95.03452301,110.1401749,84.55999756,122.7300034
2016-11-02,49.46113205,26.3081913,184.4056244,58.4189949,95.17646027,110.6194458,82.23999786,123.6399994
2016-11-03,49.32275009,26.22636032,183.5615845,58.43272018,94.98722839,109.7702789,80.63999939,124.3000031
2016-11-04,49.07194901,26.00542068,183.3593597,58.46025085,95.27108765,110.7539215,79.83999634,124.3899994
2016-11-05,49.07194901,26.00542068,183.3593597,58.46025085,95.27108765,110.7539215,79.83999634,124.3899994
2016-11-06,49.07194901,26.00542068,183.3593597,58.46025085,95.27108765,110.7539215,79.83999634,124.3899994
2016-11-07,50.07518387,26.46366501,187.403717,59.2788887,95.20800018,109.8123322,81.27999878,122.1500015
2016-11-08,50.35193634,26.59459496,188.2477875,59.14816666,94.99510956,109.3667526,80.80000305,121.6399994
2016-11-09,50.50761414,26.57005119,190.2436218,58.73543167,93.59928894,104.7260818,82.23999786,121.5599976
2016-11-10,50.36923218,26.47184753,190.718338,57.96498108,93.52040863,103.1792068,80.31999969,119.75
2016-11-11,50.09247208,26.20999336,190.2787323,57.42150116,93.11818695,102.5991287,78.16000366,117.0999985
2016-11-12,50.09247208,26.20999336,190.2787323,57.42150116,93.11818695,102.5991287,78.16000366,117.0999985
2016-11-13,50.09247208,26.20999336,190.2787323,57.42150116,93.11818695,102.5991287,78.16000366,117.0999985
2016-11-14,49.95409393,26.01360893,190.4282227,57.84798813,92.63713837,101.9854126,78.95999908,116.1100006
2016-11-15,50.3865242,26.12816811,191.9140625,58.61157227,92.92105103,102.4898453,82.72000122,117.1200027
2016-11-16,50.17895126,25.73538589,191.5536041,58.37773132,93.05513763,103.4146271,81.83999634,116.7699966
2016-11-17,50.42111588,25.81721306,192.5383301,58.21946716,92.46363068,101.8929138,81.04000092,116.1699982
2016-11-18,50.17895126,25.48989487,192.1075439,58.21946716,91.94320679,101.5986633,82.55999756,115.1500015
2016-11-19,50.17895126,25.48989487,192.1075439,58.21946716,91.94320679,101.5986633,82.55999756,115.1500015
2016-11-20,50.17895126,25.48989487,192.1075439,58.21946716,91.94320679,101.5986633,82.55999756,115.1500015
2016-11-21,50.56814575,25.74356461,193.5581665,58.68725967,92.03784943,101.8508911,86.16000366,115.5800018
2016-11-22,50.77571487,25.82540131,193.9362488,59.12068176,92.27442169,101.8172684,85.04000092,115.5400009
2016-11-23,50.65462875,25.54717255,194.0417633,58.90056229,91.93531036,101.422142,85.36000061,113.25
2016-11-24,50.65462875,25.54717255,194.0417633,58.90056229,91.93531036,101.422142,85.36000061,113.25
2016-11-25,50.84489822,25.72720146,194.7627258,58.97619629,91.94320679,101.5734711,82.63999939,112.6100006
2016-11-26,50.84489822,25.72720146,194.7627258,58.97619629,91.94320679,101.5734711,82.63999939,112.6100006
2016-11-27,50.84489822,25.72720146,194.7627258,58.97619629,91.94320679,101.5734711,82.63999939,112.6100006
2016-11-28,50.65462875,25.43261719,193.8483429,58.96934509,92.36112213,102.3216629,83.51999664,113.8000031
2016-11-29,50.78435516,25.71901894,194.2264252,58.89366913,92.48731995,102.7504349,80.48000336,113.2699966
2016-11-30,50.65462875,25.6781044,193.760437,58.9211731,92.14035034,101.0858231,87.44000244,111.75
2016-12-01,50.4124794,25.62082672,193.0482941,58.64548492,91.62401581,100.0185318,90.63999939,111.5400009
2016-12-02,50.49895096,25.60445786,193.1449585,58.99789429,92.04309082,100.7514191,91.83999634,112.1399994
2016-12-03,50.49895096,25.60445786,193.1449585,58.99789429,92.04309082,100.7514191,91.83999634,112.1399994
2016-12-04,50.49895096,25.60445786,193.1449585,58.99789429,92.04309082,100.7514191,91.83999634,112.1399994
2016-12-05,50.84489822,26.18544769,194.3055115,59.14986038,92.24081421,100.6419296,90.80000305,111.5400009
